,title,realfake
409,9/11 Firefighters Reveal Bombs Destroyed WTC lobby,fake
410,Russian Researchers Discover Secret Nazi Military Base ‘Treasure Hunter’ in the Arctic [Photos],fake
411,Anonymous Online Vigilante Group Helps Jail a Pedophile,fake
412,Researchers Accidentally Find Simple Way to Convert Harmful CO2 Gas to Green Energy,fake
413,Woman Arrested On Own Property After Her Land Was Stolen By DAPL,fake
414,‘Dillary Trumplon’: This Guy’s Epic Rap Song Just Destroyed Trump AND Hillary,fake
415,Hillary Admits In Leaked Email That Clinton Donors Are Funding ISIS,fake
416,BREAKING: Irrefutable Proof Obama Lied to Protect Hillary Clinton’s Run for the White House Read,fake
417,US Government Acknowledges That al-Qaeda Is Not A Priority In Syria,fake
418,"NATO, US, & UK To Assemble Largest Troop Buildup On Russian Border Since Cold War",fake
419,US Coalition Airstrikes Have Killed at Least 300 Civilians in Syria,fake
420,"Political Party of Anarchists, Libertarians, Hackers, and Computer Geeks to Take Power in Iceland",fake
421,Putin Warns “US Has Pushed Russia Back Into Nuclear Arms Race”,fake
422,Yet Another School Bombing In Syria: 22 Children And 6 Teachers Killed,fake
423,"60 Civilians Killed, 200 Injured As US-Led Airstrikes Hit a School In Iraq",fake
424,NATO Confirms Major Troop Buildup In Eastern Europe,fake
425,Siri Can Open Smart Locks and Let Neighbors Walk Into Your House,fake
426,What is Anonymous?,fake
427,Uncensored Truth: Here’s What Really Happened at #NoDAPL Protests Yesterday,fake
428,DAPL Guards Who Attacked Natives with Dogs Were Not Licensed to Work Security,fake
429,WikiLeaks List Exposes At Least 65 Corporate ‘Presstitutes’ Who Colluded to Hide Clinton’s Crimes,fake
430,‘Plan-B’ — Obama Paves Way to Give Syrian ‘Moderate Rebels’ Anti-Aircraft Weapons to Fight Russia,fake
431,NFL Warns Clenbuterol Level So High in Beef that Players Fail Drug Tests,fake
432,5 Things You Need to Know About the Dakota Access Pipeline Protests,fake
433,War on Weed: Bayer-Monsanto Working on Genetically Modified Corporate Cannabis?,fake
434,What Would Happen if the U.S. was Nuked?,fake
435,The Truth that America Doesn't Want You to Know about War Crimes in Syria,fake
436,US Votes 'No' As UN Adopts Landmark Resolution Calling to Ban Nuclear Weapons,fake
437,"Putin: ""Russia Is Not Going to Attack Anyone""",fake
438,"Ashton Kutcher Rescues 6,000 Sex Trafficking Victims, Arrests over 2,000 Traffickers [Video]",fake
439,"Evidence: Eating Raw Cannabis PREVENTS Cancer, Does NOT Get You High",fake
440,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine,fake
441,Thousands Of Buffalo Appear At Site Of Standing Rock Protest [Watch],fake
442,A List of Best Password Managers Offering Both Free and Premium Services,fake
443,"Researchers Detect Strange Messages from the Stars, Says it Might be Aliens",fake
444,"ISIS Kidnaps, Kills at Least 30 Civilians in Afghanistan",fake
445,Syrian Airstrike Kills 35 Civilians in Idlib,fake
446,NATO Confirms Major Buildup in Eastern Europe,fake
447,Israel: Ancient Papyrus Proves Jerusalem Belongs to Israel,fake
448,US Abstains From UN Vote Against Cuba Embargo,fake
449,At Least 37 Killed in Yemen Fighting Since Ceasefire’s End,fake
450,Iraqi Offensive South of Mosul Stalls as ISIS Resistance Grows,fake
451,US: Kurdish Troops Will Be Involved in Invading ISIS Capital of Raqqa,fake
452,The End of Interventionism?,fake
453,What Happened to the FBI?,fake
454,No End in Sight for Executioners; 256 Killed in Iraq,fake
455,PATRIOT Act At 15: Do You Feel Safer?,fake
456,UN’s Yemen Peace Plan Would Sideline Former President Hadi,fake
457,US Claims Four Arms Ships From Iran to Yemen Caught in Past 18 Months,fake
458,Putin: Russia Is Not Going to Attack Anyone,fake
459,US: 800-900 ISIS ‘Probably’ Killed in Mosul Fighting,fake
460,US Commander: We Must Conquer Raqqa Before ISIS Launches Attacks on West,fake
461,US to Hold Off on Cyberwar With Russia Until After Election,fake
462,Turkey’s Rivalry With Kurds Likely to Complicate Raqqa Invasion,fake
463,Those Fleeing Mosul Face Summary Execution,fake
464,"Russian, US Jets in ‘Near Miss’ Over Syria",fake
465,"US Drone Strike in Afghanistan Kills, Wounds Several Civilians",fake
466,Putin Rejects Russian Army’s Calls to Resume Aleppo Airstrikes,fake
467,Nusra Front Launches New Offensive Around Syria’s Aleppo,fake
468,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,fake
469,Shi’ite Militias Join Iraq’s Mosul Attack,fake
470,Amnesty Warns Against Using White Phosphorus in Attack on Mosul,fake
471,Israel’s Blockade of Gaza Is Inherently Violent,fake
472,Girl Soldiers: Forgotten Casualties of War,fake
473,78 Killed in Iraq Before Troops Pause Advance Towards Mosul,fake
474,"Budgeting the Good War, for 75 Years",fake
475,"As Darkness Falls, A Silver Lining",fake
476,US Airstrike Kills Four Iraqi Troops Near Mosul,fake
477,Two Points About the Hillary Clinton Email Fiasco,fake
478,200 Killed in Iraq; Shi’ite Militias Join Mosul Campaign,fake
479,"Saudi Warplanes Repeatedly Bomb Yemen Prison, Killing 60",fake
480,US Inspector General: Afghan Govt Rapidly Lost Territory Over Summer,fake
481,Chances of Yemen Partition Grow as Pro-Saudi Faction Spurns UN Peace Deal,fake
482,27 Civilians Killed in Saudi Airstrikes Against Yemen Villages,fake
483,UN Slams Aleppo Rebels Amid Accused Poison Gas Attacks,fake
484,"Shi’ite Militias Enter Mosul Battle, But Eyes Are on Joining Syria War",fake
485,Syrian Observatory: 300 ISIS Child Soldiers Killed in Past Two Weeks Around Mosul,fake
486,Iraqi Militia Leader: Mosul Battle Won’t Be a Picnic,fake
487,Putin-Obama Trust Evaporates,fake
488,One Veteran’s War on Islamophobia,fake
489,What Is To Be Done?,fake
490,255 Killed in Iraq; Baghdad Bombed,fake
491,Oklahoma City Catholic Worker Calls for Boycott of the 2016 National Collection for the Archdiocese of Military Services,fake
492,"Rebel Attacks on Syria’s Aleppo Slow, But Civilian Toll Rises",fake
493,ISIS Kills Afghan Tribal Elders in Jalalabad Suicide Attack,fake
494,US General: Warplanes Will Kill Fleeing ISIS Fighters Around Mosul,fake
495,"Syrian Army Enters Metro Damascus Town, Driving Rebels Further Back",fake
496,MI5 Chief Presents Russia as Growing Threat to British Interests,fake
497,US Calls on Saudis to End Airstrikes Against Yemen,fake
498,"First Iraqi Troops Enter Mosul, But Fighting Remains Largely in Suburbs",fake
499,The End of Obama’s Term: A Report Card on Latin America,fake
500,Justifying the Saudi Slaughter in Yemen,fake
501,Nuclear Weapons – The Time for Abolition is Now,fake
502,"5,561 Killed in Iraq during October",fake
503,Islamophobia Must be Fought and Defeated,fake
504,New Poll: Americans Feel Less Safe After 15 Years of War,fake
505,US Airstrike Kills Eight Civilians Near Mosul,fake
506,"24 Killed, Mostly Civilians, as Indian, Pakistani Forces Trade Fire in Kashmir",fake
507,Russia: Rebel Attacks Around Aleppo Jeopardize Pause in Airstrikes,fake
508,UN: All Sides in Aleppo May Be Committing War Crimes,fake
509,Russian DM: Syria Peace Talks Indefinitely Postponed,fake
510,"Turkey Deploys Tanks, Artillery Along Iraq Border",fake
511,Let’s Reduce the US Nuclear Arsenal,fake
512,US Officials See No Link Between Trump and Russia,fake
513,ISIS Killing Former Soldiers in Areas Around Mosul,fake
514,Who Gains From Colombia’s Vote for Permanent War?,fake
515,How Hillary Clinton Poisoned American Politics,fake
516,Iraqi Troops Push Further into Mosul; 202 Killed Across Iraq,fake
517,Pentagon Seeks Another $6 Billion for Overseas Troop Deployments,fake
518,"Russia Extends Aleppo Ceasefire Through Friday, Urges Rebels to Leave",fake
519,Defense Secretary: US Talking to Turkey About Future Role in Raqqa,fake
520,Aid Agencies in Iraq Brace for Exodus as Civilians Flee Mosul,fake
521,Iraqi Elite Forces Stretched Thin by ISIS Tactics Around Mosul,fake
522,Why Palestinians Want To Sue Britain: 99 Years Since the Balfour Declaration,fake
523,North Korea’s Nuclear Ticket to Survival,fake
524,Former NATO Chief: We Need US as ‘World’s Policeman’,fake
525,US Pledges $30 Million to Rebuild Ukraine’s Navy,fake
526,"Pakistan Recalls Diplomats From India, Threatens to Expel Indian Envoys",fake
527,Sectarian War Crimes Reported near Mosul; 283 Killed in Iraq,fake
528,US Airstrikes Kill at Least 30 Afghan Civilians Around Kunduz,fake
529,Assange Confirms: WikiLeaks Didn’t Get Emails From Russian Govt,fake
530,"Rebels Escalate Attacks on Western Aleppo, Killing 12 Civilians",fake
531,"Nusra Front, Allies Attack Fellow Syrian Rebels in Aleppo",fake
532,Iraq PM Threatens War Over Turkey’s Military Buildup,fake
533,"ISIS Leader Confident in Mosul Defense, Rules Out Retreat",fake
534,Ron Paul on ISIS: Mortal Threat or Paper Tiger?,fake
535,Syrian Kurds Warn US: Turkey Can’t Be Involved in Raqqa Invasion,fake
536,Report: Saudis Quietly Backing UN Peace Plan for Yemen,fake
537,Pentagon: No Plan ‘So Far’ For US Troops to Enter Mosul,fake
538,Jordan Troops Kill Three US Military Trainers at Air Base,fake
539,"US Threatens Military Hacks on Russia’s Electric, Communications Grids Over Election",fake
540,"UN Report: Around 45,000 Opposition Fighters in Afghanistan",fake
541,US Officials Try to Scare Voters With Terror Threat,fake
542,"As Iraqi Troops Near Mosul, Civilian Casualties Begin to Rise",fake
543,Angry Mourners Bury Civilian Victims of US Airstrike in North Afghanistan,fake
544,MORE MUSLIM ANIMAL ABUSE: Palestinians film themselves stoning a hyena to death using cement blocks and large stones,fake
545,"Coming soon, to a French neighborhood near you…7,000 MORE illegal alien Muslim invaders who set fire to their Calais jungle camp as the camp was being shut down",fake
546,"GERMANY: Syrian Muslim invader shouting “Allahu Akbar” disrupts church wedding, gropes statue of Virgin Mary",fake
547,PAT CONDELL: America’s last chance…,fake
548,GERMANY: About that “nice friendly Muslim family” next door….,fake
549,"When a Muslim in America runs for political office, the ONLY reason he is running is to spread Islam. Period.",fake
550,"BLACK VETERANS FOR TRUMP, too!",fake
551,FACEBOOK Nazi Thought Police editors threaten to quit if Mark Zuckerberg doesn’t ban Donald Trump for hate speech,fake
552,"Always under fire from designated terrorist group CAIR, former FBI agent and counter-terrorism expert, John Guandolo, is the go-to person for training law enforcement officers about the growing threat Islam poses to America",fake
553,GERMANY: Gang of Syrian Muslim boys banned from swimming pool after sexually molesting girls as young as nine,fake
554,"BULGARIA: Nearly l,000 Muslim freeloaders rebel over “bad food and delays in giving them status to enter Western Europe”",fake
555,UK Child Protection Services workers are ‘afraid’ to challenge the ages of Muslim invaders for fear of ending up in court,fake
556,GERMANY: Parents outraged after German primary school ‘forces’ children to chant “Allahu Akbar” and “there is no God but Allah” in Muslim prayer,fake
557,GAY TRUMP SUPPORTERS getting death threats from gay people who support a candidate who receives multi-million dollar contributions from countries that execute gays,fake
558,CONTROVERSIAL BRITISH COMMENTATOR Katie Hopkins upsets CNN host by calling her out for her network’s blatantly biased promotion of Hillary Clinton,fake
559,YOU GO GIRL! Jayda Fransen of Britain First raises hell at a halal butcher shop,fake
560,TEXAS: ASK FOR A PAPER BALLOT at polling stations where George Soros electronic voting machines are rigged to switch Trump votes to Hillary,fake
561,HILLARY’S (Islamic) AMERICA IS ALREADY HERE where ‘Muslim NO-GO ZONES’ are popping up all over Michiganistan,fake
562,HUGE! Has Wikileaks finally burst the Hillary Clinton bubble?,fake
563,"Hey, CANADIANS! Were you shocked by recent reports of the Syrian Muslim migrant in Germany getting welfare for all four of his wives and 23 children?",fake
564,THE RIG IS IN: CROOKED HILLARY’S CROOKED VOTING MACHINES,fake
565,"BELGIUM: Iranian Muslim invader found guilty of drugging, repeatedly raping, and threatening to kill a 15-year-old Belgian schoolgirl, GETS NO JAIL TIME!",fake
566,"DEAD MUSLIMS SOCIETY will sue to force small Massachusetts town to allocate space for 16,000 dead Muslims",fake
567,ATTENTION DONALD TRUMP VOTERS!!! What to do if you see vote switching from Trump to Clinton at the polls,fake
568,"FRANCE: Police are under siege in Muslim migrant areas in and around Paris, also known as “NO-GO Zones”",fake
569,ITALY: African Muslim illegal alien freeloaders are demanding to have designer clothes and better food,fake
570,Why Iranian-American pastor held hostage in Iran is voting for Donald Trump,fake
571,UNIDENTIFIED (MUSLIM?) ‘knifeman’ on the run after stabbing four people at a Frankfurt train station,fake
572,EU using taxpayer money to give Muslim invaders in Turkey free debit cards and cash transfers to keep them out of Europe,fake
573,“I’m a Hispanic woman and I am voting for Donald Trump”,fake
574,DONALD TRUMP attorney searching for homeless woman who was attacked by Clinton supporters for guarding Trump’s star on the Hollywood Walk of Fame,fake
575,SWEDEN HELP WANTED: Activities Coordinator for bored illegal alien Muslim freeloaders and rapists,fake
576,CALIFORNIA Creepy Clown is a Muslim who nearly gets himself killed,fake
577,GERMAN ‘GESTAPO’ considers prosecuting parents who refused to allow their son to go on a field trip to mosque,fake
578,KANSAS: Republican Mailer asks voters “Have you met the new neighbors?” (your ‘Muslim terrorist’ neighbors),fake
